query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q21,high school mathematics teacher,education,dense_pca128,19,JOB_0124667,0.6031454801559448,Resource Program Inclusion Teacher Grade 3 (Leave Replacement),New Brunswick Public Schools,"New Brunswick, NJ",Mid senior,Onsite,"Salary as per NBEA agreement, 20232024 School Year",5.118131000017456
Q21,high school mathematics teacher,education,dense_pca128,20,JOB_0189765,0.6014130115509033,EL Teacher (1/2 time),PERKINS LOCAL SCHOOL DISTRICT,"Sandusky, OH",Mid senior,Onsite,TESOL license,5.118131000017456
Q22,instructional designer for online learning platforms,education,dense_pca128,1,JOB_0066183,0.6690576672554016,Instructional Systems Designer,"Team Carney, Inc.","Little Rock, AR",Mid senior,Onsite,"instructional design, adult learning theory, ADDIE model, instructional systems, test plans, assessment/measurement, curriculum improvement, Section 508, SCORM, learning management systems, Microsoft Office Suite, Captivate, Training Development Capability (TDC)",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,2,JOB_0299784,0.6658020615577698,Instructional Designer,OSU-OKC,"Oklahoma City, OK",Associate,Onsite,"ADDIE model, Articulate Storyline, Adobe Captivate, Canvas LMS, Blackboard, iSpring Suite, Adobe Creative Cloud, Lectora Inspire, Universal Design for Learning (UDL), WCAG 2.0, HTML5, CSS, Camtasia, SnagIt, Microsoft Office 365, Instructional design, Instructional technology, Learning management systems (LMSs), Online learning, Active learning, Andragogy, Adult education, Learning theories, Instructional design principles, Quality MattersTM standards, Project planning, Risk management, Communication, Collaboration, Problem solving, Time management, Selfmanagement, Creativity, Web design, Multimedia asset creation, Oral presentation, Interpersonal skills, Ethical behavior, Professionalism, Quality Matterscertified Peer Reviewer, Webbased academic integrity services, Online remote proctoring solutions, New media applications, Content development tools, Instructional applications of technology, Video conferencing, Interactive video, Podcasting, Vlogging, Flexible hours, Travel requirements, Physical requirements",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,3,JOB_0212892,0.6628414988517761,"Instructional Designer, Revenue Enablement",ZoomInfo,"Waltham, MA",Associate,Onsite,"Instructional Design, Educational Technology, Bachelor's degree, InstructorLed Training, Articulate Storyline, Rise, Adobe Captivate, Performance Support Tools, ELearning, Learning Management Systems, Google Office Suite, Strong Communication, Creative Thinking, Problem Solving, Organizational Skills, Time Management, Teamwork, Collaboration, Project Management, Hybrid Work, Data Analysis, Reporting, Presentations, Mentoring, Coaching, Leadership, Needs Analysis, Agile Methodology, Adaptability, Evaluation, Gamification, Virtual Reality, Requirements Elicitation, User Experience, Customer Success, BusinesstoBusiness",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,4,JOB_0195728,0.644766628742218,Digital Learning Designer,Possibl,"Coventry, England, United Kingdom",Mid senior,Onsite,"Instructional design, Digital learning, Multimedia content design, Educational technologies, Project management, Data analysis, Communication, Collaboration, Diversity equity and inclusion, Elearning tools, Emerging digital learning technologies",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,5,JOB_0464450,0.6421692371368408,Instructional Systems Designer,Kforce Inc,"Bethesda, MD",Mid senior,Onsite,"Instructional Systems Designer, Adobe Captivate, Articulate Storyline, Adobe Illustrator CS, Microsoft PowerPoint, Adobe Photoshop, Adobe Audition, Macromedia Flash, Visual Basic, 3D Studio Max, Blackboard, Moodle, Learning Management Systems, Training Industry Experience, Instructional Design Experience, Adult Learning Principles, Storyboards, Training Plans, Course Design Document, Assessments, Subject Matter Expert, ELearning Courses, InstructorLed Courses, Blended Learning Courses, ISD Knowledge, Graphic Design, Multimedia Presentations, SCORM, Section 508 Requirements, Bachelor's Degree, 8 Years Progressive Work Experience, DoD or IC Community Experience",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,6,JOB_0424788,0.6344270706176758,Instructional Designer - Hybrid Role - LOCALS ONLY,"Zillion Technologies, Inc.","Pensacola, FL",Mid senior,Onsite,"Instructional Design, Articulate 360, SCORM, Research, Analytical skills, Problemsolving, Project management, Relationshipbuilding, Collaboration, Written communication, Verbal communication, Conversational grammar, Inhouse style guides, Microsoft Office Suite, PowerPoint, Excel, Bachelor's degree, Graphic design",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,7,JOB_0035878,0.6308907270431519,Online Instructor- Game Design,Hussian College,"Philadelphia, PA",Mid senior,Onsite,"Game Design, Asynchronous Teaching, Synchronous Teaching, Educational Practices and Methods, Unity, Unreal Engine, Instructor Training, Online Teaching",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,8,JOB_0457938,0.6279109120368958,Instructional Designer,Valco Melton,Cincinnati Metropolitan Area,Mid senior,Onsite,"Instructional Design, Articulate360, PowerPoint, Video editing software, Technical writing, Script development, Elearning, Inperson training, Training development, Bachelor's degree in Engineering or related field, Instructional Design certification, 35 years of training experience",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,9,JOB_0301739,0.6143397688865662,Learning Designer,University of the Fraser Valley,"Abbotsford, British Columbia, Canada",Associate,Onsite,"Learning Design, Instructional Design, Educational Technology, LMS (Learning Management System), Digital Resources, Software Applications, Online Learning, Hybrid Learning, Classroom Learning, Universal Design Principles, Learning Theories, Instructional Design Models, Indigenous Ways of Knowing, Accessibility Standards, HTML, Programming, Course Development Software, OER (Open Educational Resources), Adult Learning Principles, Facilitation Skills, Communication Skills, Technology Skills, Diverse Team Environment, Change Management, Relationship Building, Organizational Skills, Project Management, Initiative and Independence, Time Management",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,10,JOB_0326206,0.6138949990272522,Instructional Designer and Trainer II/III,Legal Services Corporation,Washington DC-Baltimore Area,Associate,Onsite,"Instructional Design, Curriculum Development, eLearning, Adobe Captivate, Articulate 360, Moodle, Connect, Shareable Content Object Reference Model, Agile, ADDIE, ADDIE/Agile, Bloom's Taxonomy, Kirkpatrick, SCORM, Section 508, WCAG, Microsoft Office Suite, MS Word, MS PowerPoint, Adobe Creative Cloud, Adobe eLearning Suite, Canva, Zoom, Vyond, Camtasia, Project Management, Technical Writing, Public Speaking, Communication, Collaborations, Analytical Thinking, Attention to Detail, Time Management, ProblemSolving, Customer Service, Interpersonal Skills, Bachelor's Degree in Education Curriculum and Instruction Instructional Design Education Technology or a closely related field in training development",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,11,JOB_0499638,0.6109576225280762,Instructional Designer - Mississauga- contract position,triOS College Business Technology Healthcare,"Mississauga, Ontario, Canada",Mid senior,Onsite,"Instructional design, Curriculum development, Brightspace, Microsoft Office, Adult education, Needs analysis, Learner outcomes, Course development principles, Faculty training, Feedback collection and analysis, Learning outcomes, Instructional consensus, Course material development, Instructional support, Process documentation, Online content creation, Assessment question coordination, Bachelor's degree, Business administration, 2+ years course development experience, Adult education experience, Microsoft Office proficiency",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,12,JOB_0019004,0.6080703139305115,Instructional Design Analyst,"Kwik Trip, Inc.","La Crosse, WI",Associate,Onsite,"Instructional Design, Leadership Development, Training, Development, Public Speaking, Presentation, Adult Learning, Andragogy, Microsoft Office, Adobe Creative Suite, Camptasia, Project Lifecycle, Critical Thinking, Problem Solving, Communication, Transparency, Confidentiality, Information Sharing, Collaboration, Strategic Direction, Tactical Direction",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,13,JOB_0421305,0.6068574786186218,Senior Instructional Designer,Innovatia,"Saint John, New Brunswick, Canada",Mid senior,Onsite,"Instructional Design, Courseware Development, Content Development, eLearning Development, Content Strategy, Content Architecture, PerformanceBased Training, Engaging Training, Practical Training Solutions, Design Documents, Storyboards, Digital Learning Assets, NonDigital Learning Assets, Online Delivery, Classroom Delivery, Writing Skills, Concise Writing, Creative Writing, Effective Instruction, Working Sessions, Review Sessions, Needs Assessment, Issue Resolution, Constructive Criticism, OnTime Delivery, HighQuality Delivery, Pressure Management, Time Management, Project Prioritization, Multitasking, Communication Skills, Subject Matter Experts, Clients, Managers, Team Members, Undergraduate University Degree, Education, Adult Learning, Distance Learning, eLearning, Instructional Design Experience, Lectora, Captivate, Articulate, Addie Methodology, SAM Methodology, IT Content, CyberSecurity Content, Project Management Experience",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,14,JOB_0024105,0.6064110398292542,Educational Design Mentor,Carnegie Mellon University,"Pittsburgh, PA",Mid senior,Onsite,"Learning Science, Educational Technology, Project Management, Product Management, User Experience Design, Learning Experience Design, EvidenceBased Educational Design, Learning Objectives, Learning Goals, Educational Design",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,15,JOB_0004773,0.6061105728149414,Contract Instructional Designer,AFIMAC Global,"Strongsville, OH",Mid senior,Onsite,"eLearning, Instructional Design, Training Development, PowerPoint, Simulation, Mobile Learning, Blended Learning, Testing, Adult Learning Theory, Instructional Design Principles, Adult Educational Learning Theories, MS Teams, SharePoint",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,16,JOB_0277519,0.5995614528656006,Learning Experience Designer,Infinite Talent Group,"Canberra, Australian Capital Territory, Australia",Mid senior,Onsite,"Instructional design, Learning management system (LMS), Multimedia production, Humancentered design, Agile design, Video editing, Graphic design, Photography, Social media management, Content writing, Publishing, Digital media management, Stakeholder engagement, Team collaboration, Written communication, Content creation, Internet publishing, Acorn learning management system, LinkedIn Learning",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,17,JOB_0095917,0.5995492935180664,Senior Instructional Designer,TaskUs,"Austin, TX",Mid senior,Onsite,"Instructional Design, Curriculum, Development, Needs Assessment, Training, Development, Articulate, Storyline, Evolve, Captivate, Project, Management, Stakeholder, Management, SQL, Data Visualization, Google Suite, ADAcompliant Training, Elearning Development, Learning Management, Systems, Intellum, Exceed LMS, Task Analysis, Documentation, Technical Writing, Narrative, Scripting, Assessment, Development, Video Editing, Premier, Finalcut, Camtasia",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,18,JOB_0121234,0.5985924601554871,Instructional Designer Specialist,Yorktel,"Baltimore, MD",Mid senior,Onsite,"Office of Personnel Management (OPM) requirements, Articulate Storyline, Articulate Studio, Soft skills training, eLearning software, Scriptwriting, Storyboarding, Multimedia presentations, Instructional Design, Online learning platforms, Instructional Design models, Training needs analysis, Learning management systems, Project management, Communication, Teamwork, Attention to detail, Articulate Storyline samples, Portfolio, Master's degree in Instructional Design, 8 years' experience in Instructional Design or related field, Domestic travel, Valid driver's license, Valid Passport, Security clearances, Suitability clearance",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,19,JOB_0216589,0.5916478037834167,Instructional Designer,Alleviate Financial Solutions,"Irvine, CA",Mid senior,Onsite,"Instructional Design, Training Materials, Content Creation, Adult Learning, Learning Management Systems, Education Architecture, Microsoft Teams, Instructional Design Experience, Debt Settlement, Financial Experience, Bachelor's Degree, Hybrid Schedule, Health Benefits, Dental Benefits, Vision Benefits, Legal Services, Disability Insurance, Employee Assistance Program, PTO, Paid Holidays, 401(k), Flexible Scheduling, Fulltime, 8hour Shift, Monday to Friday",5.100886000036553
Q22,instructional designer for online learning platforms,education,dense_pca128,20,JOB_0335194,0.5864660739898682,Instructional Designer,Wix,"Cedar Rapids, IA",Mid senior,Onsite,"Learning Experience Design, Instructional Design, Articulate 360, Effective Communication, Problem Solving, DataDriven Approach, Stakeholder Relationships, Blended Learning, FacetoFace Instruction, Online Courses, Experiential Workshops, OneonOne Mentorship, Certifications, Training Programs, Course Curriculums, Learning Materials, Digital Training Material, Physical Training Material, Qualitative Data, Quantitative Data",5.100886000036553
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,1,JOB_0344796,0.7414132952690125,Inventory Analyst,Vaco,"South Brunswick, NJ",Mid senior,Onsite,"Inventory Management, Scanning Inventory, Excel, Analyzing Reports, International Customs and Shipping, Picking up Packages, Organizing Pallets, Setting up Trucking, Warehouse",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,2,JOB_0162627,0.7244155406951904,Application Analyst - Inventory & Supply Chain,Trisian-Global Consulting LLC,"Memphis, TN",Mid senior,Onsite,"Application Analyst, Inventory Management, Supply Chain Management, Data Analysis, ProblemSolving, Technology Support, Project Management, 3log Systems LIMS / WeighWiz, Relational Databases, Java, .NET, Microsoft Visual Studio, Systems Integration, Interface Design, Data Conversion, Solution Architecture, Organizational Skills, Communication Skills, Proactive Approach, Motivation, Supply Chain Processes, Technical Writing, Requirements Gathering, Application Analysis, Business Process Improvement",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,3,JOB_0324934,0.7195035815238953,E-commerce Supply Chain Analyst,DK Recruitment,"Heathrow, England, United Kingdom",Mid senior,Onsite,"Supply Chain Analysis, Analytical Ability, Stock Control, Collaboration, Adaptability, Problem Solving, Data Analysis, Report Writing, Presentation Skills, Trend Analysis, Computer Skills",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,4,JOB_0103526,0.7070394158363342,Supply Chain Analyst,Daymon,"San Antonio, TX",Associate,Onsite,"EDI, Supply Chain Management, Logistics, Distribution, Inventory Management, Vendor Management, eCommerce, Business Support, Analytical Support, Performance Analysis, Data Analysis, Trend Spotting, Team Player, Communication Skills, Problem Escalation, Detail Oriented, Organizational Skills, Cloudbased Systems, Data Integrity, Order Management, Business Degree, Customer Service Experience, Order Management Expertise",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,5,JOB_0152747,0.6931944489479065,Logistics & Sales Operations Analyst,ZWILLING J.A. Henckels LLC,"Bronx, NY",Mid senior,Onsite,"Inventory Management, Sales Reporting, Data Analysis, Forecasting, Strategic Planning, Logistics and Sales Data Analysis, Supply Chain Management, Distribution, SAP, Pivot Tables, Vlookup, Xlookup, Analytical Skills, Mathematical Skills, Written Communication, Verbal Communication, Nights and Weekends Availability",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,6,JOB_0472749,0.6873588562011719,Inventory Supply Chain Analytics & Insights Analyst,Diageo,"Stamford, CT",Associate,Onsite,"Inventory Management, Finance, Supply Chain Resilience, Strategic Planning, Manufacturing Cycle Design, Inventory Optimization modeling, Inventory Policies, Raw Material Inventory Optimization, Policies, Global Central Finance, Supply Finance, Inventory AOP/LEs, Inventory Strategy, Projections, Business Partnering, Investment, Vendor Inventory policies, Product Life Cycle Management, Innovation, Product discontinuation strategy, ERP, Master data, Timephased replenishment planning systems, Demand, I&BC, RCCP, Segmentation, DRP, MPS, MRP, MSM, DRP, RCCP, Analytical skills, Critical thinking, Problemsolving, Financial skill, Project management skills, Fastpaced, Supply chain, Service, Cost, Cash tradeoffs, Written communication skills, Verbal communication skills, Influencing skills, Organizational data flow, Simple language, Adaptability",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,7,JOB_0307523,0.6869951486587524,Logistics Analyst,The Bolton Group,Atlanta Metropolitan Area,Associate,Onsite,"Logistics Analyst, Bachelor's Degree, TMS experience, Intermediate to Advanced Excel, Hybrid Role, Warehouse Operations, Distribution Programs, Transportation / Logistics, Data Analysis, MultiSystem Enterprise Environments",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,8,JOB_0283886,0.6828727722167969,Supply Chain Analyst - 19350,TalentZök,"Fort Mill, SC",Mid senior,Onsite,"Supply Chain Management, Inventory Management, Logistics, Excel, English, Mandarin, Inventory Planning, Replenishment Analysis, Demand Planning, Forecasting, Data Collection, Analysis Tools, Mathematical Reasoning, Logical Reasoning, Strategic Thinking, Relationship Building, Interpersonal Skills, Oracle eBusiness Suite (ERP), Enterprise Resource Planning (ERP) software, BA degree Supply Chain or Logistics, 3+ years' experience in inventory management or supply chain management, Proficient in Excel, Bilingual in English/Mandarin, 35+ years of experience with Inventory / Supply Chain Management Inventory Planning & Replenishing Demand planning & forecasting etc. preferably in the tire and / or automotive industry., Proficiency in MS Office suite especially Excel is a must., Experience with Enterprise Resource Planning (ERP) software application is necessary. Oracle eBusiness Suite (ERP) preferred., Experience with data collection and analysis tools, Indepth knowledge of mathematical and logical reasoning., Possess strategic thinking skills., Excellent relationship builders with good interpersonal skills., Develop recommendations to improve the supply chain process.",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,9,JOB_0465687,0.6793293952941895,Inventory Analyst,Aegis Worldwide,"Austin, IN",Mid senior,Onsite,"Data Entry, Inventory Management, Stock Distribution, SAP (preferred)",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,10,JOB_0197995,0.6757717132568359,Logistics Analyst II,WinMax,"Austin, TX",Associate,Onsite,"Logistics Analyst, Business Process Documentation, Data Visualization, Excel, Tableau, Python, Data Anomalies, Data Collection, Data Storage, Data Transformation, Data Reporting, Data Errors, Data Insights, Attention to Detail, Team Collaboration, Written Communication, Verbal Communication, Interpersonal Skills, Positive Attitude, Willingness to Learn",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,11,JOB_0398961,0.6739296913146973,Supply Chain Analyst/Logistics/Buyer/Procurement,Intelliswift Software,"Fridley, MN",Mid senior,Onsite,"Supply Chain Analysis, Excel, General Supply Chain Knowledge, Bachelor’s Degree, 13 Years of Experience, Data Analytics, KPI Management, Reporting, Statistical Analysis, Modeling, Tableau, Power BI, APICS or Logistics Certifications, Logistics/Supply Chain Experience, Analytical Experience, Supply Chain Terminology, Documentation/Procedure Writing, Process Improvement, Technical Problem Solving",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,12,JOB_0333401,0.6668692231178284,Logistics Analyst,Intellectt Inc,"North Chicago, IL",Associate,Onsite,"Microsoft Office, SAP ECC, SAP SRM, Production & Operations Management, Project Management, Budget Management, Teamwork, Communication",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,13,JOB_0072403,0.6656217575073242,Inventory Analyst,NVIDIA,"Santa Clara, CA",Mid senior,Onsite,"Inventory Management, Materials Procurement, CM Management, Supply Chain Expertise, Financial Risk Analysis, Data Analytics, Modeling, CrossFunctional Collaboration, Problem Solving, Communication, Presentation Skills, Manufacturing Operations, Strategy Development, Execution, E2E Material Management, Flexibility, Agility, FastPaced Environment, MBA or Bachelor's in Finance Supply Chain or Operations Management, 8+ Years Experience in Supply Chain Planning/Procurement, Semiconductor Industry Experience, Materials Planning, Electronics Industry Knowledge, Contract Manufacturer Experience, Data Analysis/Analytics, Modeling, Visual Data Presentation, MS Excel, VBA, SQL, Tableau, Data Visualization Tools/Dashboards, E2E Material Management",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,14,JOB_0110050,0.6642913818359375,Supply Chain Analyst,Pacer Staffing LLC,"Fridley, MN",Associate,Onsite,"Supply Chain Analytics, Data Analysis, KPI Reporting, Alternative Methodologies, ThirdParty Supply Chain Collaboration, Excel, Lotus Notes, Word, PowerPoint, Statistical Modeling, APICS Certification, Logistics Certification, Supply Chain Experience, Analytical Experience, Supply Chain Terminology, Documentation, Procedure Writing, Process ProblemSolving, Technical ProblemSolving, Business Degree, Supply Chain Degree, Engineering Degree, Purchasing Degree, Sourcing Degree",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,15,JOB_0353478,0.6639741063117981,"Customer Inventory Analyst (bachelor's degree, Supply chain/ inventory/logistics) = jc",Cube Hub Inc.,"Neenah, WI",Associate,Onsite,"Inventory Management, Order Fulfillment, Data Analysis, Supply Chain Knowledge, Customer Service, Communication, Analytical Skills, Problem Solving, DataDriven Recommendations, SAP, Data Alliance, True Commerce, Microsoft Office Suite, Microsoft Excel, PowerPoint, Windows, Logistics and Business Solutions, Business Analysis, Strategic Business Relations, Change Adaptation and Support, Business Views Assessment, Microsoft Office Suite, Laptops",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,16,JOB_0211653,0.663541853427887,Replenishment Analyst,Love's Travel Stops,"Oklahoma City, OK",Mid senior,Onsite,"Supply Chain Management, Inventory Replenishment, Analytics, Forecasting, Inventory Optimization, Merchandising, Business Intelligence, Data Integrity, Vendor Management, Process Improvement, Technology Development, System Implementation, Data Collection, Data Analysis, ProblemSolving, Communication, Time Management, Microsoft Office Suite, Tableau, SQL, Retail Merchandising Systems, Six Sigma",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,17,JOB_0022519,0.6624739766120911,Supply Chain/Logistical Analyst,General Dynamics Information Technology,"Virginia Beach, VA",Mid senior,Onsite,"Logistics, Supply Chain Optimization, Certified Supply Chain Specialist DPAS, Navy Integrated Logistics Support, System Life Cycle Support, Maintenance Planning, Manpower, Personnel & Training, Supply Support, Test Equipment Support, Technical Logistical Data, Packaging, Handling, Storage & Transportation, Design & Installation, Supply Chain, Logistics, Material Procurement, Production Planning, Inventory Control, Outsourcing, Vendor Selection, Warehouse Distribution, Inventory Management, Shipment Tracking, Discrepancy Investigation, Supply Chain Optimization, Problem Solving, AA/AS Degree, Secret Clearance, Top Secret Clearance",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,18,JOB_0110883,0.6619881391525269,"Inventory Analyst Buyer, Supply Chain Operations",Provincial Health Services Authority,"Langley, British Columbia, Canada",Mid senior,Onsite,"Stock control systems, Computerized information systems, Inventory audits, Supplier performance, Inventory catalogue systems, Purchase orders, Credit notes, Indigenous Cultural Safety, Physical ability, Communication skills, Organizational skills, Computer assessment (MS Excel), Grade twelve (12), Purchasing courses, Related equipment operation, Knowledge of social economic political and historical realities impacting indigenous communities, Familiarity with Indigenous Cultural Safety and antiracism and accompanying reports (BC DRIPA TRC etc.), Ability to deal with others effectively, Reconciliation, Ability to work independently and as part of a team, Attention to detail, Ability to meet deadlines, Ability to work under pressure",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,19,JOB_0324502,0.6612956523895264,Inventory Analyst,LaSalle Network,"Elk Grove Village, IL",Associate,Onsite,"Inventory Management, Raw Materials Management, Finished Goods Management, Leadership, Supervision, Project Management, Warehousing, Inventory Allocation, Customer Relations, Performance Analysis, Data Analysis, Supply Chain Analysis, Management Experience, Bachelor's Degree",5.058463999830565
Q23,supply chain analyst with inventory and logistics experience,operations,dense_pca128,20,JOB_0474079,0.6560357809066772,Supply Chain Analyst,Donatech Corporation,"Mansfield, MA",Mid senior,Onsite,"SAP, BPCS, Power BI, Excel, Data Analysis, Procurement, Inventory, Supply Chain, MRP, PO, Master Data, Material Control, Investigation, Root Cause Analysis, Technical Writing, Organization, Communication, Process Validation, Computer Software Validation, Visio",5.058463999830565
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,1,JOB_0129672,0.7082687020301819,Warehouse Operations Manager,East Coast Warehouse & Distribution,"Savannah, GA",Mid senior,Onsite,"Warehouse Operations, Logistics Management, Staff Management, Team Performance Monitoring, Key Performance Indicators (KPIs), Career Development, Performance Management, Talent Management, Training and Mentoring, Data Reporting and Interpretation, Process Development, Safety and Security Procedures, Business Information Analysis and Interpretation, Multitasking, Time Management, DataDriven Environments, Microsoft Office",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,2,JOB_0374840,0.6981001496315002,Warehouse Operations Manager,Food Talent Solutions,"Bartlett, IL",Mid senior,Onsite,"Warehouse Operations Management, Food Industry Knowledge, Multisite Warehouse Leadership Experience",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,3,JOB_0220883,0.6930422186851501,Warehouse Operations Manager,Panorama Recruiting,"Bristol, PA",Mid senior,Onsite,"Warehouse Operations Management, Team Management, Inventory Management, Operational Efficiency, Health and Safety, Quality Control, Supplier and Vendor Relations, Equipment Maintenance, Warehouse Management Software, Microsoft Office Suite, Analytical Abilities, Communication Skills, Collaboration Skills, Multitasking, Prioritization, FastPaced Environment, Amazon FBA Practices and Procedures, Logistics Principles, Strong Analytical Abilities",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,4,JOB_0261288,0.6779388785362244,Warehouse Operations Manager,Adecco,"Markham, Ontario, Canada",Mid senior,Onsite,"Warehouse Management, Inventory Management, Logistics, Order Fulfillment, Transportation Management, Shipping and Receiving, Troubleshooting, Health and Safety Compliance, Staff Scheduling, Training and Development, Computer Skills, Communication Skills, Organization and Time Management, Wholesale Book Business Knowledge, International Shipping",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,5,JOB_0005708,0.6640153527259827,Operations Manager,HOLLINGSWORTH,"Ridgeville, SC",Mid senior,Onsite,"Warehouse Operations Management, Leadership, Critical Thinking, Problem Solving, Decision Making, 6S, Professional Relationship Building, Communication, Conflict Resolution, Coordination, Team Development, Microsoft Office, SAP, Teamwork, 401(k) Retirement Savings Plan, Paid Holidays, Paid Vacation",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,6,JOB_0273218,0.65212482213974,Warehouse Operations Manager,"U.S. Venture, Inc.","St Paul, MN",Mid senior,Onsite,"Warehouse management, Operations management, Budgeting, Material handling, Inventory documentation, Math, Accounting, Financial interpretation, Problem solving, Leadership, Customer service, Communication, Microsoft Office, Teamwork, Physical demands, Work environment, Safety",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,7,JOB_0220485,0.65212482213974,Warehouse Operations Manager,"U.S. Venture, Inc.","Sioux Falls, SD",Mid senior,Onsite,"Warehouse Operations Management, Logistics, Warehousing, Inventory Management, Workplace Safety, Measurement, Effectiveness, Inventory Management, Transportation, Customer Service, Personnel Management, Reporting, Communication, Warehouse Maintenance, Equipment Maintenance, Productivity Standards, Personnel Scheduling, Staff Training, Performance Monitoring, Safety Management, Accident Investigation, Loss Prevention, Sales Collaboration, Strategic Priorities, Project Management, Process Improvement, Business Acquisition, Warehouse Moves, Budget Management, Cost Control, Performance Management, Capital and Operational Budgeting, Warehouse Layout Planning, Company Image Promotion, Physical Demands, Work Environment, Material Handling, Inventory Documentation, Budgeting, Supply Contracts, Shipping Requirements, Math and Accounting Skills, Financial Interpretation, Communication Skills, Leadership Skills, Customer and Supplier Relationship Management, Product Knowledge, Technical Knowledge, Customer Service Knowledge, Microsoft Office Applications, Problem Solving Skills, National Travel, Valid Driver's License, PreEmployment Drug Test",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,8,JOB_0396564,0.6496073603630066,Warehouse Manager,Reimer Associates Inc.,"Cambridge, Ontario, Canada",Mid senior,Onsite,"Warehouse Management, Problem Solving, Analytical Skills, Client Relations, 5+ Years Experience in Warehouse Operations, 200000 Square Foot Facility, 24/7 Operation, Food Grade Products, 200 SKUs, Managing 12 Staff, Reports to COO and Owner",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,9,JOB_0385646,0.6424481272697449,Warehouse Manager,Empire Auto Parts,"Odenton, MD",Mid senior,Onsite,"Operations Management, Team Leadership, Warehousing, Distribution, Performance Management, Performance Optimization, Agile Leadership, Customer Focus, Communication, Lean Management, Employee Development, Health and Safety, Continuous Improvement, Risk Assessment, Compliance Management, Problem Solving, Recruitment and Retention, Documentation, Teamwork, Initiative, Adaptability, Workplace Culture",5.123731999901793
Q24,operations manager with warehouse and process improvement experience,operations,dense_pca128,10,JOB_0175209,0.6422883868217468,Operations Manager- Warehouse,Beacon Building Products,"Riviera Beach, FL",Mid senior,Onsite,"Warehouse Management, Operations Management, Team Leadership, Conflict Resolution, Problem Solving, Effective Communication, Motivational Leadership, Public Relations, Time Management, Inventory Control, Record Keeping, Employee Performance Evaluation, Change Management, Safety Procedures, Inventory Management, Bachelor's Degree, 5+ Years of Experience, Excellent Judgment, Positive Attitude, Adaptability, Leadership Skills",5.123731999901793
