query_id,query,category,system,latency_ms,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,3,JOB_0240726,27.387637458879638,Senior Instructional Designer,Staples,"Framingham, MA",Associate,Onsite,"Program Management, Learning Design, Adult Learning Knowledge, ADDIE Model, Design Thinking, Kirkpatrick Model, Bloom's Taxonomy, Adobe Creative Cloud/Adobe Premiere, Microsoft Office 365, Social Media Tools, Social Learning Platforms, Articulate Storyline, Articulate Rise, Brand Communication Standards, Writing and Creating Learning Experiences, Graphic Design, HTML, Microsoft Forms, Survey Monkey, Typeform, Bilingualism, Merchandising, Instructional Design"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,4,JOB_0119104,27.11493659468807,Virtual Instructor Supervisor,Tivella,"Georgia, United States",Mid senior,Onsite,"Virtual Instruction Supervision, Training Delivery Coordination, Training Plan Development and Review, Session Facilitation, Attendance Management, Faculty Assistance, Subject Matter Expertise, Education and Technology Passion, Incident Investigation, Instructional Process Exception Handling, Faculty Availability Management, Training Plan Revision, Faculty Performance Reviews, Process Enhancement Execution, Continuous Improvement Directives, Synchronous and Asynchronous Virtual Instruction, Interactive Learning Environment Fostering, Multimedia Tools and Platforms Utilization, Mixed and Extended Reality Experience, Instructional Delivery Adaption, Complex Concepts Explanation, Learner Participation and Critical Thinking Encouragement, Discussion Facilitation, Group Activities and Projects Facilitation, Collaborative Learning Promotion, Learner Progress Monitoring, Timely Feedback and Support Provision, Online Presence Maintenance, Learner Inquiries and Concerns Handling, Emerging Trends and Best Practices Awareness, Instructional Designer Collaboration, Technology Support Team Collaboration, Continuous Learning Experience Improvement, Training and Professional Development Participation, Academic Integrity and Ethical Standards Upholding, Biomedical Industry Experience, Biopharma Product Manufacturing, Quarantine and Labeling, RBC Plasma and Cryoprecipitate, Quality Control and Platelet Manufacturing, Patient and Donor Immunohematology Testing, Product Distribution, Organizational Skills, Attention to Detail, Multitasking and Deadline Management, Leadership Qualities, Mentoring and Coaching Skills, Learning Management Systems (LMS), Microsoft Excel, MS Word MS PowerPoint MS OneNote and MS SharePoint, Virtual or Online Instruction Experience, Engaging and Effective Learning Environment Creation, Virtual Classroom Technologies, Video Conferencing Tools, Multimedia Resources, Communication Skills, Written and Verbal Communication, Complex Ideas Conveyance, Instructional Strategies Adaptation, Inclusive Learning Experiences Creation, Patient Approachable and Supportive Attitude, Growth Mindset, New Teaching Methodologies and Technologies Incorporation, Assessment and Evaluation Techniques, Learner Performance and Learning Outcomes Measurement, Competitive Salary and Benefits Package, Virtual Work from Home, Career Growth and Development Opportunities, Collaborative and Inclusive Work Environment"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,5,JOB_0277519,26.58801160938021,Learning Experience Designer,Infinite Talent Group,"Canberra, Australian Capital Territory, Australia",Mid senior,Onsite,"Instructional design, Learning management system (LMS), Multimedia production, Humancentered design, Agile design, Video editing, Graphic design, Photography, Social media management, Content writing, Publishing, Digital media management, Stakeholder engagement, Team collaboration, Written communication, Content creation, Internet publishing, Acorn learning management system, LinkedIn Learning"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,6,JOB_0103856,26.568335717322007,Learning Experience Designer,IT Alliance Australia,"Australian Capital Territory, Australia",Mid senior,Onsite,"Instructional design, Multimedia production, Learning management systems, Lumi, Graphic design, Video editing, Social media management, Content development, Web design, Photography, Agile, Adult learning principles, Human centered design"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,7,JOB_0326206,26.039417842308946,Instructional Designer and Trainer II/III,Legal Services Corporation,Washington DC-Baltimore Area,Associate,Onsite,"Instructional Design, Curriculum Development, eLearning, Adobe Captivate, Articulate 360, Moodle, Connect, Shareable Content Object Reference Model, Agile, ADDIE, ADDIE/Agile, Bloom's Taxonomy, Kirkpatrick, SCORM, Section 508, WCAG, Microsoft Office Suite, MS Word, MS PowerPoint, Adobe Creative Cloud, Adobe eLearning Suite, Canva, Zoom, Vyond, Camtasia, Project Management, Technical Writing, Public Speaking, Communication, Collaborations, Analytical Thinking, Attention to Detail, Time Management, ProblemSolving, Customer Service, Interpersonal Skills, Bachelor's Degree in Education Curriculum and Instruction Instructional Design Education Technology or a closely related field in training development"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,8,JOB_0004773,25.99294232979762,Contract Instructional Designer,AFIMAC Global,"Strongsville, OH",Mid senior,Onsite,"eLearning, Instructional Design, Training Development, PowerPoint, Simulation, Mobile Learning, Blended Learning, Testing, Adult Learning Theory, Instructional Design Principles, Adult Educational Learning Theories, MS Teams, SharePoint"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,9,JOB_0106195,25.61780525710917,Volunteer: - COPY - Instructional Designer for Relational Capital by CrowdDoing's Impact Potential Framework,CrowdDoing,"El Dorado Hills, CA",Associate,Onsite,"Machine learning, Artificial intelligence, Virtual assistants, Blockchain, Social impact currency, Open platform, Microleadership, Service learning, Massively multidisciplinary collaboration, Project managers, Human resource business partners, CrowdDoing's Impact Potential Analysis Framework, Social capital, Impact investment, Social innovation, Scenariobased learning modules, Sustainable development goals, Transformative impact scenarios, Social innovation platforms, Stakeholder collaboration, Instructional design, Finance, Social enterprise, Exceptional collaborative abilities, Interdisciplinary teams"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,10,JOB_0301739,25.408187719196246,Learning Designer,University of the Fraser Valley,"Abbotsford, British Columbia, Canada",Associate,Onsite,"Learning Design, Instructional Design, Educational Technology, LMS (Learning Management System), Digital Resources, Software Applications, Online Learning, Hybrid Learning, Classroom Learning, Universal Design Principles, Learning Theories, Instructional Design Models, Indigenous Ways of Knowing, Accessibility Standards, HTML, Programming, Course Development Software, OER (Open Educational Resources), Adult Learning Principles, Facilitation Skills, Communication Skills, Technology Skills, Diverse Team Environment, Change Management, Relationship Building, Organizational Skills, Project Management, Initiative and Independence, Time Management"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,11,JOB_0364255,25.20181327613819,Junior Instructional Designer,SDSU Research Foundation,"San Diego, CA",Mid senior,Onsite,"PowerPoint, Articulate Storyline, Moodle, D2L, YesLMS, Google Drive, OneDrive, Microsoft Word, Excel, Outlook, Instructional design, Adult learning theories, Multimedia development, Webbased learning systems, Cloudbased technologies, Project administration, Program administration, Nonprofit work experience, Academic work experience, Website accessibility, Assistive technology"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,12,JOB_0457938,25.080700898053898,Instructional Designer,Valco Melton,Cincinnati Metropolitan Area,Mid senior,Onsite,"Instructional Design, Articulate360, PowerPoint, Video editing software, Technical writing, Script development, Elearning, Inperson training, Training development, Bachelor's degree in Engineering or related field, Instructional Design certification, 35 years of training experience"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,13,JOB_0467397,24.64617857684686,Sr Instructional Designer,Spectrum,"Charlotte, NC",Mid senior,Onsite,"Problem solving, Decision making, Highvolume environments, Fastpaced environments, Relationship building, Credibility, Confidentiality, Learning program design, Material development, Instructional design principles, Interactive activities, Assessments, Multimedia elements, Training strategy development, Training strategy implementation, Program effectiveness evaluation, Guidance provision, Instructional design projects, Organizational goals, Employee development, Employee experience simplification, Employee experience enhancement, Organizational effectiveness, Followthrough, Escalation, Confidential issues, Collaboration, Leadership teams, Business subject matter experts, Learning objectives, Training materials reviews, Industry tools, Industry processes, Quality standards, Team quality standards, Project management, Cost effectiveness, Communication, English, Critical thinking, Analytical skills, Digital learning tools, Digital learning platforms, PC skills, MS Office skills, Articulate Storyline, Adobe Creative Cloud, Education, Adult learning, Instructional design, Project management, Bachelor's degree"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,14,JOB_0421305,24.487342725538557,Senior Instructional Designer,Innovatia,"Saint John, New Brunswick, Canada",Mid senior,Onsite,"Instructional Design, Courseware Development, Content Development, eLearning Development, Content Strategy, Content Architecture, PerformanceBased Training, Engaging Training, Practical Training Solutions, Design Documents, Storyboards, Digital Learning Assets, NonDigital Learning Assets, Online Delivery, Classroom Delivery, Writing Skills, Concise Writing, Creative Writing, Effective Instruction, Working Sessions, Review Sessions, Needs Assessment, Issue Resolution, Constructive Criticism, OnTime Delivery, HighQuality Delivery, Pressure Management, Time Management, Project Prioritization, Multitasking, Communication Skills, Subject Matter Experts, Clients, Managers, Team Members, Undergraduate University Degree, Education, Adult Learning, Distance Learning, eLearning, Instructional Design Experience, Lectora, Captivate, Articulate, Addie Methodology, SAM Methodology, IT Content, CyberSecurity Content, Project Management Experience"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,15,JOB_0335194,24.34934352434733,Instructional Designer,Wix,"Cedar Rapids, IA",Mid senior,Onsite,"Learning Experience Design, Instructional Design, Articulate 360, Effective Communication, Problem Solving, DataDriven Approach, Stakeholder Relationships, Blended Learning, FacetoFace Instruction, Online Courses, Experiential Workshops, OneonOne Mentorship, Certifications, Training Programs, Course Curriculums, Learning Materials, Digital Training Material, Physical Training Material, Qualitative Data, Quantitative Data"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,16,JOB_0499638,24.14765600561284,Instructional Designer - Mississauga- contract position,triOS College Business Technology Healthcare,"Mississauga, Ontario, Canada",Mid senior,Onsite,"Instructional design, Curriculum development, Brightspace, Microsoft Office, Adult education, Needs analysis, Learner outcomes, Course development principles, Faculty training, Feedback collection and analysis, Learning outcomes, Instructional consensus, Course material development, Instructional support, Process documentation, Online content creation, Assessment question coordination, Bachelor's degree, Business administration, 2+ years course development experience, Adult education experience, Microsoft Office proficiency"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,17,JOB_0440749,23.947470421842127,Senior Learning Designer,Blue Bird Corporation,"Fort Valley, GA",Mid senior,Onsite,"Instructional Design, Needs Analysis, Data Analysis, Training Development, Storyboarding, Learning Management Systems (LMS), Adobe Creative Suite, Webinar Tools, eLearning Development Tools (Articulate 360 Captivate), Camtasia, Videography, Front End Web Development (HTML CSS JavaScript), Project Management, Communication, Adult Learning Theory, Teamwork, Writing, Verbal communication"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,18,JOB_0464450,23.493860208660266,Instructional Systems Designer,Kforce Inc,"Bethesda, MD",Mid senior,Onsite,"Instructional Systems Designer, Adobe Captivate, Articulate Storyline, Adobe Illustrator CS, Microsoft PowerPoint, Adobe Photoshop, Adobe Audition, Macromedia Flash, Visual Basic, 3D Studio Max, Blackboard, Moodle, Learning Management Systems, Training Industry Experience, Instructional Design Experience, Adult Learning Principles, Storyboards, Training Plans, Course Design Document, Assessments, Subject Matter Expert, ELearning Courses, InstructorLed Courses, Blended Learning Courses, ISD Knowledge, Graphic Design, Multimedia Presentations, SCORM, Section 508 Requirements, Bachelor's Degree, 8 Years Progressive Work Experience, DoD or IC Community Experience"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,19,JOB_0019004,23.449485030996723,Instructional Design Analyst,"Kwik Trip, Inc.","La Crosse, WI",Associate,Onsite,"Instructional Design, Leadership Development, Training, Development, Public Speaking, Presentation, Adult Learning, Andragogy, Microsoft Office, Adobe Creative Suite, Camptasia, Project Lifecycle, Critical Thinking, Problem Solving, Communication, Transparency, Confidentiality, Information Sharing, Collaboration, Strategic Direction, Tactical Direction"
Q22,instructional designer for online learning platforms,education,bm25,298.69528400013223,20,JOB_0379964,23.157888690026677,Instructional Designer,Okland Construction,"Salt Lake City, UT",Mid senior,Onsite,"Instructional Design, Subject Matter Expert, Articulate Storyline, Rise, Adobe Creative Suite, Learning Management System, Adult Learning Theories, Instructional Design Models, Course Development Software, Articulate 360, Adobe Captivate, Storyboarding/Outlining Course Content, Written and Verbal Communication Skills, Graphic Design Videography and Photography, Project Management Skills, Innovative and Proactive ProblemSolving Skills, Adaptability to Shifting Priorities, Proficiency in Adobe Creative Suite, Experience Administering a Learning Management System, College Degree, Instructional Design or Equivalent Work Experience, Project Management Skills"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,1,JOB_0022519,29.23352664836543,Supply Chain/Logistical Analyst,General Dynamics Information Technology,"Virginia Beach, VA",Mid senior,Onsite,"Logistics, Supply Chain Optimization, Certified Supply Chain Specialist DPAS, Navy Integrated Logistics Support, System Life Cycle Support, Maintenance Planning, Manpower, Personnel & Training, Supply Support, Test Equipment Support, Technical Logistical Data, Packaging, Handling, Storage & Transportation, Design & Installation, Supply Chain, Logistics, Material Procurement, Production Planning, Inventory Control, Outsourcing, Vendor Selection, Warehouse Distribution, Inventory Management, Shipment Tracking, Discrepancy Investigation, Supply Chain Optimization, Problem Solving, AA/AS Degree, Secret Clearance, Top Secret Clearance"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,2,JOB_0474162,29.053255331280717,Entry Level BI Analyst – Logistics,LaSalle Network,"Chicago, IL",Mid senior,Onsite,"BI Analyst, Supply Chain, Logistics, Pricing, Product Orders, Shipping, Billing, ERP Database, Data Visualization Tools, Inventory, Distribution Centers, Item, Location, Compliance, KPI Tracking, Customer Data, Carrier Data, Operational Needs, Bachelor's Degree, BusinessRelated Field, Supply Chain, Logistics, Analytical Role, Project Management, Microsoft Excel, Pivot Tables, VLOOKUPs, Analytical Skills, Interpersonal Skills, Written Communication, Verbal Communication, Leadership Skills, SAP, Salesforce"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,3,JOB_0398961,28.71501602233864,Supply Chain Analyst/Logistics/Buyer/Procurement,Intelliswift Software,"Fridley, MN",Mid senior,Onsite,"Supply Chain Analysis, Excel, General Supply Chain Knowledge, Bachelor’s Degree, 13 Years of Experience, Data Analytics, KPI Management, Reporting, Statistical Analysis, Modeling, Tableau, Power BI, APICS or Logistics Certifications, Logistics/Supply Chain Experience, Analytical Experience, Supply Chain Terminology, Documentation/Procedure Writing, Process Improvement, Technical Problem Solving"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,4,JOB_0482896,28.5450791592323,Supply Chain Analyst,Lee Group Search,"Newport News, VA",Associate,Onsite,"Supply Chain Analysis, Logistics, Transportation Management, Inventory Management, Purchasing, Quality Assurance, Cost Analysis, Process Improvement, ERP Applications, Excel, Attention to Detail, Time Management, Multitasking, Prioritization, Planning, Collaboration, Autonomy, Newport News Virginia"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,5,JOB_0346203,28.48520752078235,"Customer Inventory Analyst (bachelor's degree, Supply chain/ inventory/logistics)",Dice,"Neenah, WI",Mid senior,Onsite,"Customer Logistics Analyst, Supply chain management, Inventory management, Order fulfillment, Data analysis, Problem resolution, Communication, SAP, Data Alliance, True Commerce, Microsoft Excel, Microsoft Office Suite, Word, PowerPoint, Windows"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,6,JOB_0103526,28.462531704100073,Supply Chain Analyst,Daymon,"San Antonio, TX",Associate,Onsite,"EDI, Supply Chain Management, Logistics, Distribution, Inventory Management, Vendor Management, eCommerce, Business Support, Analytical Support, Performance Analysis, Data Analysis, Trend Spotting, Team Player, Communication Skills, Problem Escalation, Detail Oriented, Organizational Skills, Cloudbased Systems, Data Integrity, Order Management, Business Degree, Customer Service Experience, Order Management Expertise"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,7,JOB_0110050,28.46224613798482,Supply Chain Analyst,Pacer Staffing LLC,"Fridley, MN",Associate,Onsite,"Supply Chain Analytics, Data Analysis, KPI Reporting, Alternative Methodologies, ThirdParty Supply Chain Collaboration, Excel, Lotus Notes, Word, PowerPoint, Statistical Modeling, APICS Certification, Logistics Certification, Supply Chain Experience, Analytical Experience, Supply Chain Terminology, Documentation, Procedure Writing, Process ProblemSolving, Technical ProblemSolving, Business Degree, Supply Chain Degree, Engineering Degree, Purchasing Degree, Sourcing Degree"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,8,JOB_0208357,28.448623599300046,Senior Supply Chain Analyst - Global Business Services Company,Michael Page,"Hampshire, England, United Kingdom",Mid senior,Onsite,"Supply Chain Management, Data Analysis, Forecasting, Inventory Management, Risk Management, Procurement, Logistics, Sales, Excel, Communication Skills, Presentation Skills, Collaboration, Analytical Skills"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,9,JOB_0457292,28.356832520871745,Logistics Technician II (Inventory Analyst),"Tellus Solutions, Inc","Waukegan, IL",Associate,Onsite,"SAP, Supply Chain, Inventory Management, Logistics, Warehousing, 3PL Management, KPI Tracking, Invoicing, SOP Review, Cycle Counting, Reconciliation, Inventory Adjustments, Documentation, Financial Audits, Order Management, Order Cancellations, Batch Determination, Destruction Requests, Inventory Review, Risk Mitigation, Obsolescence Management, SAP Transactions, Excel, Audit Compliance, College Education, Data Analysis, Analytical Skills"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,10,JOB_0283886,28.163937041372403,Supply Chain Analyst - 19350,TalentZök,"Fort Mill, SC",Mid senior,Onsite,"Supply Chain Management, Inventory Management, Logistics, Excel, English, Mandarin, Inventory Planning, Replenishment Analysis, Demand Planning, Forecasting, Data Collection, Analysis Tools, Mathematical Reasoning, Logical Reasoning, Strategic Thinking, Relationship Building, Interpersonal Skills, Oracle eBusiness Suite (ERP), Enterprise Resource Planning (ERP) software, BA degree Supply Chain or Logistics, 3+ years' experience in inventory management or supply chain management, Proficient in Excel, Bilingual in English/Mandarin, 35+ years of experience with Inventory / Supply Chain Management Inventory Planning & Replenishing Demand planning & forecasting etc. preferably in the tire and / or automotive industry., Proficiency in MS Office suite especially Excel is a must., Experience with Enterprise Resource Planning (ERP) software application is necessary. Oracle eBusiness Suite (ERP) preferred., Experience with data collection and analysis tools, Indepth knowledge of mathematical and logical reasoning., Possess strategic thinking skills., Excellent relationship builders with good interpersonal skills., Develop recommendations to improve the supply chain process."
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,11,JOB_0249598,28.16337853779554,Logistics/Planning Analyst,"Corbus, LLC","Lynn, MA",Mid senior,Onsite,"Logistics, Planning, Forecasting, Inventory management, Material availability, Back order reduction, Shipping logistics, Supply chain management, Oracle AMPS, Spotfire, DLA historical data, Trend analysis, Expediting, Prioritization, Critical shortage items, Workflow coordination, Receiving, Packing, Quality, Traffic, Stock transfer order (STO) request process, Basic order entry, Critical/shortage report publishing, Briefings, Scheduling, Leadership, Sourcing, Suppliers, Material Support file maintenance, Customer OEM inventory level monitoring, Fleet and depot requisition monitoring, Monthly consumption data reporting, Digital and automated report creation, Incentive/disincentive metrics reporting, Microsoft Office Suite, Databases"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,12,JOB_0034532,28.082878964451123,Inventory Control Analyst,Path Engineering,"Kalamazoo, MI",Mid senior,Onsite,"Inventory Management, Cycle Counting, Auditing, Warehouse Inventory, Repack, Damages, SlowMoving Stock, Inventory Cost Variances, Root Cause Analysis, Supply Chain Planning, Warehouse Optimization, Productivity, Distribution Logistics, APICS CPIM, Warehouse Management Systems (WMS), JDA (Red Prairie), Enterprise Resource Planning Systems (ERP), SAP, Analytical Ability, Advanced Excel Reporting, Vlookup, Pivot Tables, Macros"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,13,JOB_0455323,28.0610857653028,"Senior Supply Chain Management Analyst - Norfolk, VA","Professional Analysis, Inc.","Norfolk, VA",Mid senior,Onsite,"Logistics analysis, Supply chain analysis, Fleet sustainment, Functional assistance, Technical assistance, Business processes, Systems analysis, Tech editing, Ordering, Tracking, Invoice processing, Valuation, Auditing, Performance measures, Business process metrics, Process improvement, Technology change, US Government Secret level clearance, Ship acquisition, Fleet sustainment logistics, Supply financial management, Inventory management, Material identification, Sourcing, Material order submission, Material tracking, Material expediting, DoD MILSTRIP requisition transactions, Material shipping, Material monitoring, Material tracing, Defense Transportation System (DTS), Logistics information, Planned maintenance, Industrial assistance, Equipment alterations, Equipment removals, Acquisition documentation, Specifications, Technical manuals, Vendor supplies data, Vendor purchase orders, Shipboard feedback, Technical information, Inventories, Mockups, Material onloads, Material offloads, Causative research, Inventory gains, Inventory losses, Inventory management posture, Stock levels, Reordering frequency, Supply procedures, Procurement actions, Government Commercial Purchase Card (GCPC)"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,14,JOB_0288792,28.009279028188576,Supply Chain Planning Analyst,MillenniumSoft Inc,"Warwick, RI",Mid senior,Onsite,"Supply Chain Planning, Inventory Optimization, Cost Minimization, Customer Service, Forecasting, Capacity Planning, Execution Oversight, Results Monitoring, SIOP, Market Alignment, Financial Alignment, Manufacturing Capabilities, Demand Forecasting, Forecast Error Reduction, Marketing Collaboration, SKU Rationalization, Lifecycle Management, New Product Launches, Spreadsheet Analysis, Database Querying, DecisionMaking, Manufacturing Oversight, Inventory Deployment, Distribution Management, Executive Presentations, Manufacturing Communication, Inventory Allocation, Capacity Loading, New Product RampUp, Lean Tools, Six Sigma Tools, Process Improvement, Service Optimization, Safety Stock Targets, Business Planning, Financial Analysis, Health Safety and Environmental Compliance, Bachelor's in Business Supply Chain Industrial Engineering Logistics or Operations, 26 Years of Related Experience, MBA/MS in Relevant Discipline, 14 Years of Related Experience, Analytical Skills, Communication Skills, Interpersonal Skills, Forecasting Techniques, Inventory Management, Capacity Planning, Excel Skills, PC and Software Proficiency, ERP/APS Systems"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,15,JOB_0152747,27.92733151033952,Logistics & Sales Operations Analyst,ZWILLING J.A. Henckels LLC,"Bronx, NY",Mid senior,Onsite,"Inventory Management, Sales Reporting, Data Analysis, Forecasting, Strategic Planning, Logistics and Sales Data Analysis, Supply Chain Management, Distribution, SAP, Pivot Tables, Vlookup, Xlookup, Analytical Skills, Mathematical Skills, Written Communication, Verbal Communication, Nights and Weekends Availability"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,16,JOB_0475609,27.74890525053019,Inventory Control Analyst,Essentia Health,"Fargo, ND",Mid senior,Onsite,"Supply Chain Management, Inventory Management, Product/Category Management, Retail Forecasting, Supply Chain KPIs, Database Management, Warehouse Management Systems (WMS), Enterprise Resource Planning Systems (ERP), Bachelor's Degree in Engineering Supply Chain Logistics Transportation Business or related field, 23 years' experience in inventory management product/category management or retail forecasting, Experience working in partnership with transportation distribution purchasing supplier management and/or inventory management, Strong understanding of Master Data and Databases Warehouse Management Systems (WMS) and Enterprise Resource Planning Systems (ERP), Ability to create effective processes designed to reduce supply expenditures and improve distribution efficiencies, Ability to identify and eliminate problems found in cycle counts and/or workflow"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,17,JOB_0353478,27.5694612766764,"Customer Inventory Analyst (bachelor's degree, Supply chain/ inventory/logistics) = jc",Cube Hub Inc.,"Neenah, WI",Associate,Onsite,"Inventory Management, Order Fulfillment, Data Analysis, Supply Chain Knowledge, Customer Service, Communication, Analytical Skills, Problem Solving, DataDriven Recommendations, SAP, Data Alliance, True Commerce, Microsoft Office Suite, Microsoft Excel, PowerPoint, Windows, Logistics and Business Solutions, Business Analysis, Strategic Business Relations, Change Adaptation and Support, Business Views Assessment, Microsoft Office Suite, Laptops"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,18,JOB_0336067,27.517244952091698,Supply Chain Analyst,LHH,"Cleveland, OH",Mid senior,Onsite,"Supply Chain Management, Project Management, Data Analysis, Forecasting, Simulation, Negotiation, Communication, Collaboration, Microsoft Office Suite, Statistical Software, Enterprise Resource Planning (ERP) Systems, Supply Chain Management Software, Bachelor's Degree in Supply Chain Management or Logistics, Strong Analytical Skills, ProblemSolving Skills, Data Analysis Skills, Communication Skills, Interpersonal Skills, Teamwork Skills, FastPaced Environment"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,19,JOB_0491820,27.42034264003669,Business System Analyst,BuzzClan,"Bridgewater, NJ",Mid senior,Onsite,"Business Systems Analysis, Order Management, Warehouse Management, Supply Chain Logistics, Finance, Functional Solution Design, Business Process Improvement, Systems Integration, Requirement Gathering, Solution Prototyping, Conceptual Design, Business/Functional Process Optimization, Global Logistics Systems, Vendor Systems, EDI Integration Technologies, Inventory Management, Item Master, Branch Plant Constant, Inventory Transactions, Procurement Management, Purchase Order Process, Receipt Routing, Purchase Order Receipt, Sales Order Management, Sales Order Processing, Sales Invoice, Sales Update, JD Edwards Implementation, E2E Solution Architecture, Hybrid Systems Landscape, Cloud Systems, Onpremises Systems, JDE Orchestrator Services, ITIL Processes, IT Service Management"
Q23,supply chain analyst with inventory and logistics experience,operations,bm25,595.2734379998219,20,JOB_0051455,27.404726056277926,Supply Chain Analyst,Trane Technologies,"La Crosse, WI",Mid senior,Onsite,"Supply Chain Management, Logistics, Business, Engineering, Data Analysis, ERP Systems, MES Systems, Oracle, APICS CPIM, Verbal Communication, Written Communication, Operations Management, Inventory Management, Lean Manufacturing, Problem Solving, FastPaced Environment, Organizational Skills, Interpersonal Skills, Resourcefulness, Independent Work, Teamwork"
Q24,operations manager with warehouse and process improvement experience,operations,bm25,667.4594020000768,1,JOB_0194517,15.74176077051639,Procurement Manager,American Gilsonite Company,"Bonanza, UT",Mid senior,Onsite,"Procurement Management, Inventory Control, Warehouse Operations, Supplier Relations, Process Optimization, Team Leadership, Internal Stakeholder Engagement, Data Analysis, Budget Management, Personal Responsibility, Clear Communication, Relentless Pursuit of Excellence, Sourcing, Contracts Negotiation, Stock Rotation, Material Deliveries, Warehouse Organization, Supplier Management, Supplier Performance Monitoring, Continuous Improvement, Finance Management, Sales and Operations Planning, Budget Control"
Q24,operations manager with warehouse and process improvement experience,operations,bm25,667.4594020000768,2,JOB_0342148,15.542020799125856,Store Manager In Training,AppleOne Employment Services,"Concord, CA",Mid senior,Onsite,"Warehouse Operations Management, Team Leadership, Inventory Control, Facility Maintenance, Process Improvement, Warehouse Management Experience, Physical Aptitude, Leadership Skills, Organizational Skills, ProblemSolving Skills, Safety Focus, Bilingual (Spanish/English), Communication Skills"
Q24,operations manager with warehouse and process improvement experience,operations,bm25,667.4594020000768,3,JOB_0448073,15.424898457428368,Warehouse Shift Manager - Manchester,Michael Page,"Manchester, England, United Kingdom",Mid senior,Onsite,"Warehouse Management, Logistics Processes, Leadership, Communication, System and Software Familiarity, FastPaced Environment, Safety Standards and Compliance, Warehouse Operations, Inventory Management, Process Improvement, Team Management, Performance Evaluation, Training and Support, Warehouse Staff Coordination, Internal and External Team Liaison, Workflow Optimization, Productivity Monitoring"
Q24,operations manager with warehouse and process improvement experience,operations,bm25,667.4594020000768,4,JOB_0467497,15.411940833072915,Warehouse Logistics Manager,RPR Operators,"Dallas, TX",Mid senior,Onsite,"Inventory Management, Inventory Planning, Stock Monitoring, Inventory Accuracy, Supplier Management, Warehouse Management, Reporting and Analysis, Process Improvement, Team Leadership, Compliance and Safety, Inventory Management Software, ERP Systems, Inventory Forecasting Tools, Analytical Skills, ProblemSolving Skills, Organizational Skills, Attention to Detail, Multitasking, Communication Skills, Interpersonal Skills, Leadership Abilities, Warehouse Operations, Storage Methods, Handling Equipment, Safety Protocols, Continuous Improvement, Key Performance Indicators"
Q24,operations manager with warehouse and process improvement experience,operations,bm25,667.4594020000768,5,JOB_0266134,15.325863248781204,Warehouse Operations Manager,Orange County 3PL,"Anaheim, CA",Mid senior,Onsite,"Warehouse Management, Inventory Management, Lean Six Sigma, Supply Chain Management, eCommerce Logistics, WMS, G Suite, Excel, Team Leadership, Customer Satisfaction, Cost Management, Analytical Skills, Financial Acumen, ProblemSolving, DecisionMaking, Process Improvement, Physical Labor, Lifting, Pushing, Pulling, Equipment Operation"
